1211	0.086200 0.098600 0.008900 0.057403 0.126430 -0.990314 -0.505380 0.859180 0.080383 0.835050 0.533303 0.124923 1.049386
1223	0.100300 0.066000 0.008200 0.081917 0.032425 -0.996112 -0.316114 0.948743 0.004949 0.935303 0.339821 0.094508 -0.007185
1222	0.100300 0.066000 0.008200 -0.316114 0.948743 0.004949 -0.081917 -0.032425 0.996112 0.935303 0.339821 0.094508 -0.003320
1221	0.100300 0.066000 0.008200 0.081917 0.032425 -0.996112 -0.316114 0.948743 0.004949 0.935303 0.339821 0.094508 1.042929
1232	0.088700 0.075700 0.041200 0.344624 0.116049 -0.931559 -0.373112 0.927513 -0.022515 0.859960 0.359056 0.362444 -0.006779
1233	0.088700 0.075700 0.041200 -0.373112 0.927513 -0.022515 -0.344624 -0.116049 0.931559 0.859960 0.359056 0.362444 0.003024
1231	0.088700 0.075700 0.041200 0.344624 0.116049 -0.931559 -0.373112 0.927513 -0.022515 0.859960 0.359056 0.362444 0.998295
1243	0.069900 0.075800 0.070900 0.607466 0.235431 -0.758655 -0.427006 0.902190 -0.061864 0.668464 0.365519 0.647629 -0.004481
1242	0.069900 0.075800 0.070900 -0.427006 0.902190 -0.061864 -0.607466 -0.235431 0.758655 0.668464 0.365519 0.647629 0.017951
1241	0.069900 0.075800 0.070900 0.607466 0.235431 -0.758655 -0.427006 0.902190 -0.061864 0.668464 0.365519 0.647629 0.995851
1312	0.098900 0.040400 0.041300 0.340624 0.060207 -0.938307 -0.166634 0.986015 0.002713 0.923644 0.158801 0.348675 -0.008363
1313	0.098900 0.040400 0.041300 -0.166634 0.986015 0.002713 -0.340624 -0.060207 0.938307 0.923644 0.158801 0.348675 -0.003575
1311	0.098900 0.040400 0.041300 0.340624 0.060207 -0.938307 -0.166634 0.986015 0.002713 0.923644 0.158801 0.348675 1.000049
1323	0.107400 0.032900 0.008100 0.074320 0.012956 -0.997151 -0.133975 0.990993 0.002892 0.986345 0.145427 0.077061 -0.010096
1322	0.107400 0.032900 0.008100 -0.133975 0.990993 0.002892 -0.074320 -0.012956 0.997151 0.986345 0.145427 0.077061 -0.000045
1321	0.107400 0.032900 0.008100 0.074320 0.012956 -0.997151 -0.133975 0.990993 0.002892 0.986345 0.145427 0.077061 1.020145
1333	0.108300 -0.001100 0.006800 0.059512 -0.002804 -0.998224 0.056714 0.998399 0.000612 0.996428 -0.058455 0.060611 -0.008052
1332	0.108300 -0.001100 0.006800 0.056714 0.998399 0.000612 -0.059512 0.002804 0.998224 0.996428 -0.058455 0.060611 0.000532
1331	0.108300 -0.001100 0.006800 0.059512 -0.002804 -0.998224 0.056714 0.998399 0.000612 0.996428 -0.058455 0.060611 1.005712
1342	0.101000 0.004400 0.041000 0.347534 0.008052 -0.937655 0.037062 0.999065 0.022275 0.936717 -0.042244 0.347480 -0.005303
1343	0.101000 0.004400 0.041000 0.037062 0.999065 0.022275 -0.347534 -0.008052 0.937655 0.936717 -0.042244 0.347480 0.003870
1341	0.101000 0.004400 0.041000 0.347534 0.008052 -0.937655 0.037062 0.999065 0.022275 0.936717 -0.042244 0.347480 0.996909
1412	0.102000 0.063000 -0.026000 0.015238 0.012156 -0.999866 -0.281326 0.959584 0.007399 0.953743 0.299197 0.014366 -0.007690
1413	0.102000 0.063000 -0.026000 -0.281326 0.959584 0.007399 -0.015238 -0.012156 0.999866 0.953743 0.299197 0.014366 -0.001365
1411	0.102000 0.063000 -0.026000 0.015238 0.012156 -0.999866 -0.281326 0.959584 0.007399 0.953743 0.299197 0.014366 1.042407
1423	0.106500 0.046900 -0.060000 0.054170 0.015845 -0.998406 -0.172942 0.984903 0.006238 0.972698 0.217893 0.063747 -0.004493
1422	0.106500 0.046900 -0.060000 -0.172942 0.984903 0.006238 -0.054170 -0.015845 0.998406 0.972698 0.217893 0.063747 0.003246
1421	0.106500 0.046900 -0.060000 0.054170 0.015845 -0.998406 -0.172942 0.984903 0.006238 0.972698 0.217893 0.063747 1.096494
1433	0.109800 0.013100 -0.062200 0.046916 0.004743 -0.998887 -0.007341 0.999967 0.004362 0.998770 0.008384 0.048455 -0.005027
1432	0.109800 0.013100 -0.062200 -0.007341 0.999967 0.004362 -0.046916 -0.004743 0.998887 0.998770 0.008384 0.048455 0.003507
1431	0.109800 0.013100 -0.062200 0.046916 0.004743 -0.998887 -0.007341 0.999967 0.004362 0.998770 0.008384 0.048455 1.044242
1442	0.108300 0.030100 -0.026200 0.008620 0.005949 -0.999891 -0.102930 0.994676 0.005101 0.994255 0.106507 0.007929 -0.006292
1443	0.108300 0.030100 -0.026200 -0.102930 0.994676 0.005101 -0.008620 -0.005949 0.999891 0.994255 0.106507 0.007929 -0.003972
1441	0.108300 0.030100 -0.026200 0.008620 0.005949 -0.999891 -0.102930 0.994676 0.005101 0.994255 0.106507 0.007929 1.029154
1512	-0.108800 -0.003200 -0.028400 0.012979 0.000157 -0.999899 0.087962 -0.996124 0.000929 -0.995825 -0.089801 -0.015059 -0.003884
1513	-0.108800 -0.003200 -0.028400 0.087962 -0.996124 0.000929 -0.012979 -0.000157 0.999899 -0.995825 -0.089801 -0.015059 -0.001496
1511	-0.108800 -0.003200 -0.028400 0.012979 0.000157 -0.999899 0.087962 -0.996124 0.000929 -0.995825 -0.089801 -0.015059 0.990682
1522	-0.101700 -0.036000 -0.028100 0.026860 0.002336 -0.999619 0.346837 -0.937899 0.007170 -0.937240 -0.347662 -0.026313 -0.004682
1523	-0.101700 -0.036000 -0.028100 0.346837 -0.937899 0.007170 -0.026860 -0.002336 0.999619 -0.937240 -0.347662 -0.026313 0.009071
1521	-0.101700 -0.036000 -0.028100 0.026860 0.002336 -0.999619 0.346837 -0.937899 0.007170 -0.937240 -0.347662 -0.026313 0.999593
1533	-0.095100 -0.052400 -0.062300 -0.024416 -0.004442 -0.999692 0.447941 -0.894011 -0.006940 -0.891953 -0.451497 0.023716 -0.005985
1532	-0.095100 -0.052400 -0.062300 0.447941 -0.894011 -0.006940 0.024416 0.004442 0.999692 -0.891953 -0.451497 0.023716 -0.016226
1531	-0.095100 -0.052400 -0.062300 -0.024416 -0.004442 -0.999692 0.447941 -0.894011 -0.006940 -0.891953 -0.451497 0.023716 0.995625
1543	-0.106800 -0.020500 -0.062500 -0.037620 -0.003023 -0.999287 0.190091 -0.981748 -0.004199 -0.980675 -0.192552 0.034414 -0.005212
1542	-0.106800 -0.020500 -0.062500 0.190091 -0.981748 -0.004199 0.037620 0.003023 0.999287 -0.980675 -0.192552 0.034414 -0.013933
1541	-0.106800 -0.020500 -0.062500 -0.037620 -0.003023 -0.999287 0.190091 -0.981748 -0.004199 -0.980675 -0.192552 0.034414 0.985073
1613	-0.101700 -0.033900 0.005600 -0.067076 -0.031126 -0.997263 0.334370 -0.942413 0.006976 -0.940601 -0.330737 0.076359 -0.003100
1612	-0.101700 -0.033900 0.005600 0.334370 -0.942413 0.006976 0.067076 0.031126 0.997263 -0.940601 -0.330737 0.076359 0.004319
1611	-0.101700 -0.033900 0.005600 -0.067076 -0.031126 -0.997263 0.334370 -0.942413 0.006976 -0.940601 -0.330737 0.076359 0.991275
1622	-0.095200 -0.030800 0.039100 -0.317164 -0.055600 -0.946726 0.310836 -0.949235 -0.048297 -0.893600 -0.311131 0.323326 -0.005821
1623	-0.095200 -0.030800 0.039100 0.310836 -0.949235 -0.048297 0.317164 0.055600 0.946726 -0.893600 -0.311131 0.323326 -0.009110
1621	-0.095200 -0.030800 0.039100 -0.317164 -0.055600 -0.946726 0.310836 -0.949235 -0.048297 -0.893600 -0.311131 0.323326 0.988956
1632	-0.078100 -0.062800 0.039400 -0.255477 -0.196697 -0.946617 0.599493 -0.800367 0.004483 -0.757043 -0.565949 0.326207 -0.005601
