731	0.018600 -0.023300 0.105900 -0.036483 -0.970494 -0.238351 0.988962 -0.000736 -0.148444 0.143878 -0.241116 0.959725 1.000000
743	-0.018500 -0.023700 0.105800 0.038615 -0.971322 -0.234611 0.991000 0.007088 0.133437 -0.127946 -0.237650 0.962841 -0.004811
742	-0.018500 -0.023700 0.105800 0.991000 0.007088 0.133437 -0.038615 0.971322 0.234611 -0.127946 -0.237650 0.962841 -0.002258
741	-0.018500 -0.023700 0.105800 0.038615 -0.971322 -0.234611 0.991000 0.007088 0.133437 -0.127946 -0.237650 0.962841 1.000000
813	0.000100 0.144500 0.018700 -0.000514 0.268159 -0.963375 -0.999902 -0.012343 -0.002865 -0.012659 0.963263 0.268133 -0.007698
812	0.000100 0.144500 0.018700 -0.999902 -0.012343 -0.002865 0.000514 -0.268159 0.963375 -0.012659 0.963263 0.268133 -0.001145
811	0.000100 0.144500 0.018700 -0.000514 0.268159 -0.963375 -0.999902 -0.012343 -0.002865 -0.012659 0.963263 0.268133 1.000000
822	0.000100 0.131600 0.050000 0.000696 0.492805 -0.870153 -1.000000 0.000702 -0.000313 0.000457 0.870113 0.492788 -0.005336
823	0.000100 0.131600 0.050000 -1.000000 0.000702 -0.000313 -0.000696 -0.492805 0.870153 0.000457 0.870113 0.492788 0.019980
821	0.000100 0.131600 0.050000 0.000696 0.492805 -0.870153 -1.000000 0.000702 -0.000313 0.000457 0.870113 0.492788 1.000000
913	0.033100 0.139700 0.017300 -0.005300 0.236504 -0.971616 -0.964716 0.254804 0.067301 0.263489 0.937690 0.226809 -0.034922
912	0.033100 0.139700 0.017300 -0.964716 0.254804 0.067301 0.005300 -0.236504 0.971616 0.263489 0.937690 0.226809 -0.006832
911	0.033100 0.139700 0.017300 -0.005300 0.236504 -0.971616 -0.964716 0.254804 0.067301 0.263489 0.937690 0.226809 1.000000
923	0.063800 0.125300 0.013500 -0.015506 0.226042 -0.973994 -0.783202 0.602861 0.152445 0.621599 0.765148 0.167677 -0.008858
922	0.063800 0.125300 0.013500 -0.783202 0.602861 0.152445 0.015506 -0.226042 0.973994 0.621599 0.765148 0.167677 -0.004553
921	0.063800 0.125300 0.013500 -0.015506 0.226042 -0.973994 -0.783202 0.602861 0.152445 0.621599 0.765148 0.167677 1.000000
932	0.067100 0.108800 0.044400 0.174702 0.376780 -0.909736 -0.712556 0.685990 0.147252 0.679504 0.622468 0.388293 -0.000742
933	0.067100 0.108800 0.044400 -0.712556 0.685990 0.147252 -0.174702 -0.376780 0.909736 0.679504 0.622468 0.388293 -0.003604
931	0.067100 0.108800 0.044400 0.174702 0.376780 -0.909736 -0.712556 0.685990 0.147252 0.679504 0.622468 0.388293 1.000000
942	0.033800 0.127300 0.048600 0.053282 0.461608 -0.885517 -0.961993 0.261547 0.078504 0.267815 0.847581 0.457955 -0.006304
943	0.033800 0.127300 0.048600 -0.961993 0.261547 0.078504 -0.053282 -0.461608 0.885517 0.267815 0.847581 0.457955 -0.000510
941	0.033800 0.127300 0.048600 0.053282 0.461608 -0.885517 -0.961993 0.261547 0.078504 0.267815 0.847581 0.457955 1.000000
1013	0.000100 0.109300 0.077100 0.001075 0.754035 -0.656833 -0.999848 -0.013121 -0.016614 -0.021144 0.656677 0.753819 -0.002757
1012	0.000100 0.109300 0.077100 -0.999848 -0.013121 -0.016614 -0.001075 -0.754035 0.656833 -0.021144 0.656677 0.753819 -0.003044
1011	0.000100 0.109300 0.077100 0.001075 0.754035 -0.656833 -0.999848 -0.013121 -0.016614 -0.021144 0.656677 0.753819 1.000000
1023	0.035800 0.104800 0.075000 0.004652 0.763323 -0.646000 -0.961694 0.180690 0.206538 0.274348 0.620224 0.734845 -0.006780
1022	0.035800 0.104800 0.075000 -0.961694 0.180690 0.206538 -0.004652 -0.763323 0.646000 0.274348 0.620224 0.734845 -0.002706
1021	0.035800 0.104800 0.075000 0.004652 0.763323 -0.646000 -0.961694 0.180690 0.206538 0.274348 0.620224 0.734845 1.000000
1032	0.036800 0.075200 0.092300 0.030759 0.898064 -0.438648 -0.950756 0.161696 0.264419 0.308402 0.408922 0.858843 -0.003395
1033	0.036800 0.075200 0.092300 -0.950756 0.161696 0.264419 -0.030759 -0.898064 0.438648 0.308402 0.408922 0.858843 0.004069
